t,target_x,target_y,target_z,gripper_x,gripper_y,gripper_z,pos_error,axis_error_deg,centerline_error,target_local_x,target_local_y,target_local_z,uav_cmd_vx,uav_cmd_vy,uav_cmd_vz,uav_ff_vx,uav_ff_vy,uav_ff_vz,uav_x,uav_y,uav_z
31.0190,-0.180031,-0.472808,-0.226830,-0.000000,-0.095793,-0.448300,0.472864,84.669714,0.472736,-0.180031,-0.376808,-0.091830,-0.174081,-0.244327,0.000000,0.077536,0.012518,0.000000,0.000000,0.000000,0.000000
31.0720,-0.175924,-0.472127,-0.226830,-0.000000,-0.095793,-0.448300,0.470772,84.669714,0.470550,-0.175924,-0.376127,-0.091830,-0.173044,-0.245062,0.000000,0.077429,0.013163,0.000000,0.000000,0.000000,0.000000
31.1290,-0.171514,-0.471357,-0.226830,-0.000000,-0.095793,-0.448300,0.468524,84.669714,0.468173,-0.171514,-0.375357,-0.091830,-0.171926,-0.245849,0.000000,0.077308,0.013856,0.000000,0.000000,0.000000,0.000000
31.1800,-0.167574,-0.470635,-0.226830,-0.000000,-0.095793,-0.448300,0.466515,84.669714,0.466024,-0.167574,-0.374635,-0.091830,-0.170922,-0.246548,0.000000,0.077195,0.014474,0.000000,0.000000,0.000000,0.000000
31.2350,-0.163332,-0.469820,-0.226830,-0.000000,-0.095793,-0.448300,0.464352,84.669714,0.463683,-0.163332,-0.373820,-0.091830,-0.169835,-0.247297,0.000000,0.077067,0.015141,0.000000,0.000000,0.000000,0.000000
31.2690,-0.160713,-0.469298,-0.226830,-0.000000,-0.095793,-0.448300,0.463017,84.669714,0.462223,-0.160713,-0.373298,-0.091830,-0.169162,-0.247758,0.000000,0.076985,0.015552,0.000000,0.000000,0.000000,0.000000
31.3390,-0.155330,-0.468180,-0.226830,-0.000000,-0.095793,-0.448300,0.460271,84.669714,0.459190,-0.155330,-0.372180,-0.091830,-0.167772,-0.248702,0.000000,0.076809,0.016398,0.000000,0.000000,0.000000,0.000000
31.3700,-0.152951,-0.467666,-0.226830,-0.000000,-0.095793,-0.448300,0.459056,84.669714,0.457834,-0.152951,-0.371666,-0.091830,-0.167154,-0.249117,0.000000,0.076728,0.016772,0.000000,0.000000,0.000000,0.000000
31.4190,-0.149194,-0.466830,-0.226830,-0.000000,-0.095793,-0.448300,0.457139,84.669714,0.455676,-0.149194,-0.370830,-0.091830,-0.166176,-0.249771,0.000000,0.076597,0.017362,0.000000,0.000000,0.000000,0.000000
31.4690,-0.145368,-0.465947,-0.226830,-0.000000,-0.095793,-0.448300,0.455187,84.669714,0.453455,-0.145368,-0.369947,-0.091830,-0.165175,-0.250434,0.000000,0.076458,0.017963,0.000000,0.000000,0.000000,0.000000
31.5190,-0.141548,-0.465034,-0.226830,-0.000000,-0.095793,-0.448300,0.453237,84.669714,0.451216,-0.141548,-0.369034,-0.091830,-0.164170,-0.251094,0.000000,0.076315,0.018563,0.000000,0.000000,0.000000,0.000000
31.5750,-0.137279,-0.463975,-0.226830,-0.000000,-0.095793,-0.448300,0.451058,84.669714,0.448685,-0.137279,-0.367975,-0.091830,-0.163042,-0.251828,0.000000,0.076148,0.019233,0.000000,0.000000,0.000000,0.000000
31.6380,-0.132488,-0.462740,-0.226830,-0.000000,-0.095793,-0.448300,0.448612,84.669714,0.445811,-0.132488,-0.366740,-0.091830,-0.161769,-0.252648,0.000000,0.075954,0.019986,0.000000,0.000000,0.000000,0.000000
31.6840,-0.128998,-0.461808,-0.226830,-0.000000,-0.095793,-0.448300,0.446829,84.669714,0.443695,-0.128998,-0.365808,-0.091830,-0.160837,-0.253242,0.000000,0.075808,0.020534,0.000000,0.000000,0.000000,0.000000
31.7240,-0.125968,-0.460977,-0.226830,-0.000000,-0.095793,-0.448300,0.445282,84.669714,0.441842,-0.125968,-0.364977,-0.091830,-0.160024,-0.253757,0.000000,0.075677,0.021010,0.000000,0.000000,0.000000,0.000000
31.7760,-0.122037,-0.459868,-0.226830,-0.000000,-0.095793,-0.448300,0.443276,84.669714,0.439417,-0.122037,-0.363868,-0.091830,-0.158964,-0.254422,0.000000,0.075503,0.021627,0.000000,0.000000,0.000000,0.000000
31.8200,-0.118718,-0.458905,-0.226830,-0.000000,-0.095793,-0.448300,0.441581,84.669714,0.437350,-0.118718,-0.362905,-0.091830,-0.158065,-0.254981,0.000000,0.075352,0.022149,0.000000,0.000000,0.000000,0.000000
31.8700,-0.114955,-0.457783,-0.226830,-0.000000,-0.095793,-0.448300,0.439660,84.669714,0.434985,-0.114955,-0.361783,-0.091830,-0.157041,-0.255613,0.000000,0.075176,0.022740,0.000000,0.000000,0.000000,0.000000
31.9190,-0.111276,-0.456655,-0.226830,-0.000000,-0.095793,-0.448300,0.437782,84.669714,0.432651,-0.111276,-0.360655,-0.091830,-0.156035,-0.256228,0.000000,0.074999,0.023318,0.000000,0.000000,0.000000,0.000000
31.9690,-0.107531,-0.455474,-0.226830,-0.000000,-0.095793,-0.448300,0.435870,84.669714,0.430254,-0.107531,-0.359474,-0.091830,-0.155006,-0.256853,0.000000,0.074813,0.023906,0.000000,0.000000,0.000000,0.000000
32.0270,-0.103198,-0.454068,-0.226830,-0.000000,-0.095793,-0.448300,0.433659,84.669714,0.427453,-0.103198,-0.358068,-0.091830,-0.153808,-0.257572,0.000000,0.074592,0.024587,0.000000,0.000000,0.000000,0.000000
32.0690,-0.100068,-0.453025,-0.226830,-0.000000,-0.095793,-0.448300,0.432062,84.669714,0.425411,-0.100068,-0.357025,-0.091830,-0.152938,-0.258089,0.000000,0.074428,0.025078,0.000000,0.000000,0.000000,0.000000
32.1190,-0.096352,-0.451756,-0.226830,-0.000000,-0.095793,-0.448300,0.430166,84.669714,0.422966,-0.096352,-0.355756,-0.091830,-0.151900,-0.258701,0.000000,0.074229,0.025662,0.000000,0.000000,0.000000,0.000000
32.1740,-0.092275,-0.450327,-0.226830,-0.000000,-0.095793,-0.448300,0.428087,84.669714,0.420259,-0.092275,-0.354327,-0.091830,-0.150755,-0.259370,0.000000,0.074005,0.026302,0.000000,0.000000,0.000000,0.000000
32.2190,-0.088949,-0.449132,-0.226830,-0.000000,-0.095793,-0.448300,0.426391,84.669714,0.418030,-0.088949,-0.353132,-0.091830,-0.149816,-0.259914,0.000000,0.073817,0.026825,0.000000,0.000000,0.000000,0.000000
32.2690,-0.085264,-0.447776,-0.226830,-0.000000,-0.095793,-0.448300,0.424513,84.669714,0.415540,-0.085264,-0.351776,-0.091830,-0.148770,-0.260514,0.000000,0.073604,0.027404,0.000000,0.000000,0.000000,0.000000
32.3190,-0.081589,-0.446392,-0.226830,-0.000000,-0.095793,-0.448300,0.422641,84.669714,0.413036,-0.081589,-0.350392,-0.091830,-0.147721,-0.261110,0.000000,0.073386,0.027981,0.000000,0.000000,0.000000,0.000000
32.3690,-0.077925,-0.444978,-0.226830,-0.000000,-0.095793,-0.448300,0.420775,84.669714,0.410518,-0.077925,-0.348978,-0.091830,-0.146670,-0.261702,0.000000,0.073164,0.028557,0.000000,0.000000,0.000000,0.000000
32.4360,-0.073033,-0.443039,-0.226830,-0.000000,-0.095793,-0.448300,0.418286,84.669714,0.407122,-0.073033,-0.347039,-0.091830,-0.145256,-0.262489,0.000000,0.072860,0.029325,0.000000,0.000000,0.000000,0.000000
32.4690,-0.070632,-0.442065,-0.226830,-0.000000,-0.095793,-0.448300,0.417064,84.669714,0.405441,-0.070632,-0.346065,-0.091830,-0.144558,-0.262874,0.000000,0.072707,0.029702,0.000000,0.000000,0.000000,0.000000
32.5280,-0.066350,-0.440293,-0.226830,-0.000000,-0.095793,-0.448300,0.414888,84.669714,0.402421,-0.066350,-0.344293,-0.091830,-0.143308,-0.263558,0.000000,0.072428,0.030375,0.000000,0.000000,0.000000,0.000000
32.5800,-0.062590,-0.438698,-0.226830,-0.000000,-0.095793,-0.448300,0.412978,84.669714,0.399746,-0.062590,-0.342698,-0.091830,-0.142202,-0.264156,0.000000,0.072178,0.030965,0.000000,0.000000,0.000000,0.000000
32.6200,-0.059707,-0.437450,-0.226830,-0.000000,-0.095793,-0.448300,0.411514,84.669714,0.397678,-0.059707,-0.341450,-0.091830,-0.141350,-0.264613,0.000000,0.071982,0.031418,0.000000,0.000000,0.000000,0.000000
32.6700,-0.056114,-0.435865,-0.226830,-0.000000,-0.095793,-0.448300,0.409692,84.669714,0.395083,-0.056114,-0.339865,-0.091830,-0.140282,-0.265181,0.000000,0.071733,0.031983,0.000000,0.000000,0.000000,0.000000
32.7190,-0.052605,-0.434285,-0.226830,-0.000000,-0.095793,-0.448300,0.407913,84.669714,0.392530,-0.052605,-0.338285,-0.091830,-0.139233,-0.265733,0.000000,0.071485,0.032534,0.000000,0.000000,0.000000,0.000000
32.7690,-0.049038,-0.432644,-0.226830,-0.000000,-0.095793,-0.448300,0.406106,84.669714,0.389913,-0.049038,-0.336644,-0.091830,-0.138160,-0.266293,0.000000,0.071227,0.033094,0.000000,0.000000,0.000000,0.000000
32.8240,-0.045128,-0.430807,-0.226830,-0.000000,-0.095793,-0.448300,0.404129,84.669714,0.387022,-0.045128,-0.334807,-0.091830,-0.136976,-0.266904,0.000000,0.070938,0.033708,0.000000,0.000000,0.000000,0.000000
32.9010,-0.039682,-0.428178,-0.226830,-0.000000,-0.095793,-0.448300,0.401377,84.669714,0.382954,-0.039682,-0.332178,-0.091830,-0.135314,-0.267750,0.000000,0.070525,0.034564,0.000000,0.000000,0.000000,0.000000
32.9340,-0.037357,-0.427032,-0.226830,-0.000000,-0.095793,-0.448300,0.400205,84.669714,0.381203,-0.037357,-0.331032,-0.091830,-0.134599,-0.268110,0.000000,0.070345,0.034929,0.000000,0.000000,0.000000,0.000000
33.0080,-0.032167,-0.424417,-0.226830,-0.000000,-0.095793,-0.448300,0.397590,84.669714,0.377264,-0.032167,-0.328417,-0.091830,-0.132993,-0.268910,0.000000,0.069935,0.035744,0.000000,0.000000,0.000000,0.000000
33.0560,-0.028816,-0.422688,-0.226830,-0.000000,-0.095793,-0.448300,0.395904,84.669714,0.374698,-0.028816,-0.326688,-0.091830,-0.131948,-0.269425,0.000000,0.069663,0.036271,0.000000,0.000000,0.000000,0.000000
33.0880,-0.026590,-0.421522,-0.226830,-0.000000,-0.095793,-0.448300,0.394786,84.669714,0.372983,-0.026590,-0.325522,-0.091830,-0.131250,-0.269765,0.000000,0.069480,0.036620,0.000000,0.000000,0.000000,0.000000
33.1190,-0.024439,-0.420382,-0.226830,-0.000000,-0.095793,-0.448300,0.393706,84.669714,0.371319,-0.024439,-0.324382,-0.091830,-0.130573,-0.270094,0.000000,0.069301,0.036958,0.000000,0.000000,0.000000,0.000000
33.1700,-0.020912,-0.418483,-0.226830,-0.000000,-0.095793,-0.448300,0.391938,84.669714,0.368575,-0.020912,-0.322483,-0.091830,-0.129457,-0.270631,0.000000,0.069003,0.037512,0.000000,0.000000,0.000000,0.000000
33.2190,-0.017538,-0.416632,-0.226830,-0.000000,-0.095793,-0.448300,0.390249,84.669714,0.365932,-0.017538,-0.320632,-0.091830,-0.128381,-0.271142,0.000000,0.068712,0.038042,0.000000,0.000000,0.000000,0.000000
33.2690,-0.014110,-0.414716,-0.226830,-0.000000,-0.095793,-0.448300,0.388536,84.669714,0.363228,-0.014110,-0.318716,-0.091830,-0.127282,-0.271660,0.000000,0.068411,0.038581,0.000000,0.000000,0.000000,0.000000
33.3190,-0.010697,-0.412774,-0.226830,-0.000000,-0.095793,-0.448300,0.386834,84.669714,0.360518,-0.010697,-0.316774,-0.091830,-0.126179,-0.272174,0.000000,0.068106,0.039117,0.000000,0.000000,0.000000,0.000000
33.3690,-0.007300,-0.410804,-0.226830,-0.000000,-0.095793,-0.448300,0.385142,84.669714,0.357803,-0.007300,-0.314804,-0.091830,-0.125074,-0.272684,0.000000,0.067796,0.039650,0.000000,0.000000,0.000000,0.000000
33.4190,-0.003918,-0.408809,-0.226830,-0.000000,-0.095793,-0.448300,0.383462,84.669714,0.355082,-0.003918,-0.312809,-0.091830,-0.123967,-0.273189,0.000000,0.067483,0.040182,0.000000,0.000000,0.000000,0.000000
33.4720,-0.000350,-0.406664,-0.226830,-0.000000,-0.095793,-0.448300,0.381694,84.669714,0.352193,-0.000350,-0.310664,-0.091830,-0.122790,-0.273720,0.000000,0.067146,0.040742,0.000000,0.000000,0.000000,0.000000
33.5220,0.002999,-0.404614,-0.226830,-0.000000,-0.095793,-0.448300,0.380038,84.669714,0.349463,0.002999,-0.308614,-0.091830,-0.121677,-0.274217,0.000000,0.066824,0.041268,0.000000,0.000000,0.000000,0.000000
33.5700,0.006199,-0.402621,-0.226830,-0.000000,-0.095793,-0.448300,0.378459,84.669714,0.346840,0.006199,-0.306621,-0.091830,-0.120605,-0.274690,0.000000,0.066511,0.041771,0.000000,0.000000,0.000000,0.000000
33.6190,0.009451,-0.400562,-0.226830,-0.000000,-0.095793,-0.448300,0.376859,84.669714,0.344159,0.009451,-0.304562,-0.091830,-0.119509,-0.275168,0.000000,0.066187,0.042281,0.000000,0.000000,0.000000,0.000000
33.6760,0.013212,-0.398135,-0.226830,-0.000000,-0.095793,-0.448300,0.375012,84.669714,0.341038,0.013212,-0.302135,-0.091830,-0.118231,-0.275720,0.000000,0.065806,0.042872,0.000000,0.000000,0.000000,0.000000
33.7190,0.016036,-0.396282,-0.226830,-0.000000,-0.095793,-0.448300,0.373631,84.669714,0.338682,0.016036,-0.300282,-0.091830,-0.117265,-0.276132,0.000000,0.065515,0.043316,0.000000,0.000000,0.000000,0.000000
33.7690,0.019303,-0.394103,-0.226830,-0.000000,-0.095793,-0.448300,0.372036,84.669714,0.335941,0.019303,-0.298103,-0.091830,-0.116139,-0.276608,0.000000,0.065173,0.043829,0.000000,0.000000,0.000000,0.000000
33.8310,0.023330,-0.391366,-0.226830,-0.000000,-0.095793,-0.448300,0.370077,84.669714,0.332542,0.023330,-0.295366,-0.091830,-0.114738,-0.277191,0.000000,0.064743,0.044462,0.000000,0.000000,0.000000,0.000000
33.8690,0.025786,-0.389669,-0.226830,-0.000000,-0.095793,-0.448300,0.368887,84.669714,0.330459,0.025786,-0.293669,-0.091830,-0.113878,-0.277546,0.000000,0.064476,0.044847,0.000000,0.000000,0.000000,0.000000
33.9190,0.029001,-0.387414,-0.226830,-0.000000,-0.095793,-0.448300,0.367332,84.669714,0.327719,0.029001,-0.291414,-0.091830,-0.112744,-0.278009,0.000000,0.064122,0.045352,0.000000,0.000000,0.000000,0.000000
33.9690,0.032198,-0.385134,-0.226830,-0.000000,-0.095793,-0.448300,0.365792,84.669714,0.324980,0.032198,-0.289134,-0.091830,-0.111607,-0.278467,0.000000,0.063764,0.045855,0.000000,0.000000,0.000000,0.000000
34.0220,0.035567,-0.382690,-0.226830,-0.000000,-0.095793,-0.448300,0.364176,84.669714,0.322080,0.035567,-0.286690,-0.091830,-0.110399,-0.278948,0.000000,0.063380,0.046384,0.000000,0.000000,0.000000,0.000000
34.0700,0.038601,-0.380452,-0.226830,-0.000000,-0.095793,-0.448300,0.362726,84.669714,0.319456,0.038601,-0.284452,-0.091830,-0.109302,-0.279380,0.000000,0.063029,0.046860,0.000000,0.000000,0.000000,0.000000
34.1200,0.041743,-0.378096,-0.226830,-0.000000,-0.095793,-0.448300,0.361230,84.669714,0.316727,0.041743,-0.282096,-0.091830,-0.108157,-0.279825,0.000000,0.062659,0.047354,0.000000,0.000000,0.000000,0.000000
34.1690,0.044804,-0.375764,-0.226830,-0.000000,-0.095793,-0.448300,0.359778,84.669714,0.314056,0.044804,-0.279764,-0.091830,-0.107032,-0.280257,0.000000,0.062292,0.047835,0.000000,0.000000,0.000000,0.000000
34.2210,0.048033,-0.373264,-0.226830,-0.000000,-0.095793,-0.448300,0.358255,84.669714,0.311227,0.048033,-0.277264,-0.091830,-0.105835,-0.280712,0.000000,0.061900,0.048342,0.000000,0.000000,0.000000,0.000000
34.2730,0.051242,-0.370737,-0.226830,-0.000000,-0.095793,-0.448300,0.356748,84.669714,0.308405,0.051242,-0.274737,-0.091830,-0.104635,-0.281161,0.000000,0.061503,0.048846,0.000000,0.000000,0.000000,0.000000
34.3190,0.054063,-0.368480,-0.226830,-0.000000,-0.095793,-0.448300,0.355429,84.669714,0.305915,0.054063,-0.272480,-0.091830,-0.103571,-0.281555,0.000000,0.061148,0.049289,0.000000,0.000000,0.000000,0.000000
34.3690,0.057111,-0.366003,-0.226830,-0.000000,-0.095793,-0.448300,0.354012,84.669714,0.303215,0.057111,-0.270003,-0.091830,-0.102412,-0.281978,0.000000,0.060759,0.049768,0.000000,0.000000,0.000000,0.000000
34.4250,0.060501,-0.363201,-0.226830,-0.000000,-0.095793,-0.448300,0.352444,84.669714,0.300202,0.060501,-0.267201,-0.091830,-0.101111,-0.282448,0.000000,0.060319,0.050300,0.000000,0.000000,0.000000,0.000000
34.4700,0.063207,-0.360928,-0.226830,-0.000000,-0.095793,-0.448300,0.351199,84.669714,0.297789,0.063207,-0.264928,-0.091830,-0.100062,-0.282821,0.000000,0.059962,0.050726,0.000000,0.000000,0.000000,0.000000
34.5260,0.066552,-0.358073,-0.226830,-0.000000,-0.095793,-0.448300,0.349670,84.669714,0.294798,0.066552,-0.262073,-0.091830,-0.098754,-0.283280,0.000000,0.059513,0.051251,0.000000,0.000000,0.000000,0.000000
34.5770,0.069577,-0.355447,-0.226830,-0.000000,-0.095793,-0.448300,0.348296,84.669714,0.292087,0.069577,-0.259447,-0.091830,-0.097560,-0.283694,0.000000,0.059101,0.051726,0.000000,0.000000,0.000000,0.000000
34.6190,0.072052,-0.353266,-0.226830,-0.000000,-0.095793,-0.448300,0.347179,84.669714,0.289864,0.072052,-0.257266,-0.091830,-0.096574,-0.284031,0.000000,0.058758,0.052115,0.000000,0.000000,0.000000,0.000000
34.6690,0.074980,-0.350649,-0.226830,-0.000000,-0.095793,-0.448300,0.345865,84.669714,0.287229,0.074980,-0.254649,-0.091830,-0.095398,-0.284428,0.000000,0.058347,0.052575,0.000000,0.000000,0.000000,0.000000
34.7190,0.077887,-0.348009,-0.226830,-0.000000,-0.095793,-0.448300,0.344570,84.669714,0.284608,0.077887,-0.252009,-0.091830,-0.094218,-0.284821,0.000000,0.057932,0.053031,0.000000,0.000000,0.000000,0.000000
34.7730,0.081003,-0.345132,-0.226830,-0.000000,-0.095793,-0.448300,0.343192,84.669714,0.281795,0.081003,-0.249132,-0.091830,-0.092941,-0.285240,0.000000,0.057481,0.053521,0.000000,0.000000,0.000000,0.000000
34.8190,0.083638,-0.342660,-0.226830,-0.000000,-0.095793,-0.448300,0.342035,84.669714,0.279413,0.083638,-0.246660,-0.091830,-0.091851,-0.285593,0.000000,0.057092,0.053935,0.000000,0.000000,0.000000,0.000000
34.8700,0.086539,-0.339898,-0.226830,-0.000000,-0.095793,-0.448300,0.340772,84.669714,0.276790,0.086539,-0.243898,-0.091830,-0.090638,-0.285980,0.000000,0.056658,0.054390,0.000000,0.000000,0.000000,0.000000
34.9190,0.089305,-0.337222,-0.226830,-0.000000,-0.095793,-0.448300,0.339577,84.669714,0.274288,0.089305,-0.241222,-0.091830,-0.089470,-0.286348,0.000000,0.056238,0.054825,0.000000,0.000000,0.000000,0.000000
35.0360,0.095825,-0.330748,-0.226830,-0.000000,-0.095793,-0.448300,0.336802,84.669714,0.268391,0.095825,-0.234748,-0.091830,-0.086669,-0.287208,0.000000,0.055221,0.055849,0.000000,0.000000,0.000000,0.000000
35.0640,0.097368,-0.329180,-0.226830,-0.000000,-0.095793,-0.448300,0.336154,84.669714,0.266997,0.097368,-0.233180,-0.091830,-0.085997,-0.287410,0.000000,0.054975,0.056092,0.000000,0.000000,0.000000,0.000000
35.0750,0.097972,-0.328563,-0.226830,-0.000000,-0.095793,-0.448300,0.335901,84.669714,0.266452,0.097972,-0.232563,-0.091830,-0.085732,-0.287489,0.000000,0.054878,0.056186,0.000000,0.000000,0.000000,0.000000
35.1220,0.100542,-0.325913,-0.226830,-0.000000,-0.095793,-0.448300,0.334833,84.669714,0.264133,0.100542,-0.229913,-0.091830,-0.084599,-0.287825,0.000000,0.054462,0.056590,0.000000,0.000000,0.000000,0.000000
35.1690,0.103092,-0.323243,-0.226830,-0.000000,-0.095793,-0.448300,0.333783,84.669714,0.261837,0.103092,-0.227243,-0.091830,-0.083144,-0.287054,0.000000,0.054042,0.056991,0.000000,0.000000,0.000000,0.000000
35.2350,0.106639,-0.319464,-0.226830,-0.000000,-0.095793,-0.448300,0.332340,84.669714,0.258650,0.106639,-0.223464,-0.091830,-0.080191,-0.282717,0.000000,0.053449,0.057548,0.000000,0.000000,0.000000,0.000000
35.2890,0.109512,-0.316344,-0.226830,-0.000000,-0.095793,-0.448300,0.331187,84.669714,0.256078,0.109512,-0.220344,-0.091830,-0.077808,-0.279146,0.000000,0.052959,0.057999,0.000000,0.000000,0.000000,0.000000
35.3360,0.111991,-0.313609,-0.226830,-0.000000,-0.095793,-0.448300,0.330204,84.669714,0.253867,0.111991,-0.217609,-0.091830,-0.075759,-0.276021,0.000000,0.052529,0.058388,0.000000,0.000000,0.000000,0.000000
35.4080,0.115749,-0.309384,-0.226830,-0.000000,-0.095793,-0.448300,0.328737,84.669714,0.250532,0.115749,-0.213384,-0.091830,-0.072664,-0.271206,0.000000,0.051865,0.058979,0.000000,0.000000,0.000000,0.000000
35.4480,0.117816,-0.307018,-0.226830,-0.000000,-0.095793,-0.448300,0.327942,84.669714,0.248707,0.117816,-0.211018,-0.091830,-0.070968,-0.268515,0.000000,0.051494,0.059304,0.000000,0.000000,0.000000,0.000000
35.4690,0.118896,-0.305771,-0.226830,-0.000000,-0.095793,-0.448300,0.327530,84.669714,0.247758,0.118896,-0.209771,-0.091830,-0.070085,-0.267098,0.000000,0.051298,0.059473,0.000000,0.000000,0.000000,0.000000
35.5200,0.121500,-0.302727,-0.226830,-0.000000,-0.095793,-0.448300,0.326547,84.669714,0.245478,0.121500,-0.206727,-0.091830,-0.067959,-0.263646,0.000000,0.050820,0.059882,0.000000,0.000000,0.000000,0.000000
35.5730,0.124180,-0.299542,-0.226830,-0.000000,-0.095793,-0.448300,0.325551,84.669714,0.243147,0.124180,-0.203542,-0.091830,-0.065779,-0.260040,0.000000,0.050319,0.060303,0.000000,0.000000,0.000000,0.000000
35.6190,0.126484,-0.296760,-0.226830,-0.000000,-0.095793,-0.448300,0.324708,84.669714,0.241158,0.126484,-0.200760,-0.091830,-0.063912,-0.256896,0.000000,0.049882,0.060665,0.000000,0.000000,0.000000,0.000000
35.6830,0.129657,-0.292861,-0.226830,-0.000000,-0.095793,-0.448300,0.323568,84.669714,0.238444,0.129657,-0.196861,-0.091830,-0.061351,-0.252499,0.000000,0.049270,0.061164,0.000000,0.000000,0.000000,0.000000
35.7390,0.132401,-0.289424,-0.226830,-0.000000,-0.095793,-0.448300,0.322602,84.669714,0.236124,0.132401,-0.193424,-0.091830,-0.059147,-0.248630,0.000000,0.048730,0.061595,0.000000,0.000000,0.000000,0.000000
35.7830,0.134536,-0.286707,-0.226830,-0.000000,-0.095793,-0.448300,0.321865,84.669714,0.234338,0.134536,-0.190707,-0.091830,-0.057439,-0.245578,0.000000,0.048303,0.061930,0.000000,0.000000,0.000000,0.000000
35.8200,0.136317,-0.284410,-0.226830,-0.000000,-0.095793,-0.448300,0.321260,84.669714,0.232863,0.136317,-0.188410,-0.091830,-0.056019,-0.243001,0.000000,0.047942,0.062210,0.000000,0.000000,0.000000,0.000000
35.8700,0.138702,-0.281290,-0.226830,-0.000000,-0.095793,-0.448300,0.320463,84.669714,0.230907,0.138702,-0.185290,-0.091830,-0.054124,-0.239507,0.000000,0.047452,0.062584,0.000000,0.000000,0.000000,0.000000
35.9190,0.141015,-0.278215,-0.226830,-0.000000,-0.095793,-0.448300,0.319706,84.669714,0.229036,0.141015,-0.182215,-0.091830,-0.052294,-0.236068,0.000000,0.046969,0.062948,0.000000,0.000000,0.000000,0.000000
35.9690,0.143351,-0.275058,-0.226830,-0.000000,-0.095793,-0.448300,0.318959,84.669714,0.227174,0.143351,-0.179058,-0.091830,-0.050454,-0.232544,0.000000,0.046473,0.063314,0.000000,0.000000,0.000000,0.000000
36.0190,0.145662,-0.271883,-0.226830,-0.000000,-0.095793,-0.448300,0.318236,84.669714,0.225362,0.145662,-0.175883,-0.091830,-0.048641,-0.229007,0.000000,0.045975,0.063678,0.000000,0.000000,0.000000,0.000000
36.0690,0.147948,-0.268690,-0.226830,-0.000000,-0.095793,-0.448300,0.317540,84.669714,0.223601,0.147948,-0.172690,-0.091830,-0.046857,-0.225455,0.000000,0.045473,0.064037,0.000000,0.000000,0.000000,0.000000
36.1200,0.150254,-0.265415,-0.226830,-0.000000,-0.095793,-0.448300,0.316855,84.669714,0.221860,0.150254,-0.169415,-0.091830,-0.045065,-0.221817,0.000000,0.044959,0.064399,0.000000,0.000000,0.000000,0.000000
36.1690,0.152445,-0.262251,-0.226830,-0.000000,-0.095793,-0.448300,0.316223,84.669714,0.220240,0.152445,-0.166251,-0.091830,-0.043371,-0.218309,0.000000,0.044462,0.064743,0.000000,0.000000,0.000000,0.000000
36.2200,0.154700,-0.258940,-0.226830,-0.000000,-0.095793,-0.448300,0.315592,84.669714,0.218611,0.154700,-0.162940,-0.091830,-0.041637,-0.214644,0.000000,0.043942,0.065097,0.000000,0.000000,0.000000,0.000000
36.2700,0.156884,-0.255677,-0.226830,-0.000000,-0.095793,-0.448300,0.314999,84.669714,0.217072,0.156884,-0.159677,-0.091830,-0.039966,-0.211037,0.000000,0.043429,0.065440,0.000000,0.000000,0.000000,0.000000
36.3200,0.159042,-0.252396,-0.226830,-0.000000,-0.095793,-0.448300,0.314433,84.669714,0.215593,0.159042,-0.156396,-0.091830,-0.038322,-0.207418,0.000000,0.042914,0.065779,0.000000,0.000000,0.000000,0.000000
36.3760,0.161429,-0.248702,-0.226830,-0.000000,-0.095793,-0.448300,0.313831,84.669714,0.214009,0.161429,-0.152702,-0.091830,-0.036516,-0.203349,0.000000,0.042333,0.066154,0.000000,0.000000,0.000000,0.000000
36.4190,0.163240,-0.245851,-0.226830,-0.000000,-0.095793,-0.448300,0.313391,84.669714,0.212846,0.163240,-0.149851,-0.091830,-0.035153,-0.200214,0.000000,0.041886,0.066439,0.000000,0.000000,0.000000,0.000000
36.4700,0.165363,-0.242455,-0.226830,-0.000000,-0.095793,-0.448300,0.312895,84.669714,0.211528,0.165363,-0.146455,-0.091830,-0.033564,-0.196483,0.000000,0.041352,0.066772,0.000000,0.000000,0.000000,0.000000
36.5230,0.167540,-0.238907,-0.226830,-0.000000,-0.095793,-0.448300,0.312410,84.669714,0.210231,0.167540,-0.142907,-0.091830,-0.031944,-0.192593,0.000000,0.040795,0.067114,0.000000,0.000000,0.000000,0.000000
36.5690,0.169405,-0.235813,-0.226830,-0.000000,-0.095793,-0.448300,0.312014,84.669714,0.209166,0.169405,-0.139813,-0.091830,-0.030565,-0.189206,0.000000,0.040309,0.067407,0.000000,0.000000,0.000000,0.000000
36.6190,0.171407,-0.232434,-0.226830,-0.000000,-0.095793,-0.448300,0.311609,84.669714,0.208074,0.171407,-0.136434,-0.091830,-0.029093,-0.185514,0.000000,0.039778,0.067722,0.000000,0.000000,0.000000,0.000000
36.6760,0.173657,-0.228564,-0.226830,-0.000000,-0.095793,-0.448300,0.311182,84.669714,0.206915,0.173657,-0.132564,-0.091830,-0.027451,-0.181290,0.000000,0.039170,0.068075,0.000000,0.000000,0.000000,0.000000
36.7190,0.175332,-0.225631,-0.226830,-0.000000,-0.095793,-0.448300,0.310883,84.669714,0.206101,0.175332,-0.129631,-0.091830,-0.026237,-0.178094,0.000000,0.038709,0.068338,0.000000,0.000000,0.000000,0.000000
