t,target_x,target_y,target_z,gripper_x,gripper_y,gripper_z,pos_error,axis_error_deg,centerline_error,target_local_x,target_local_y,target_local_z,uav_cmd_vx,uav_cmd_vy,uav_cmd_vz,uav_ff_vx,uav_ff_vy,uav_ff_vz,uav_x,uav_y,uav_z,path_progress,path_progress_scale,uav_ref_x,uav_ref_y,uav_ref_z,uav_ref_error
27.5250,0.335293,0.063513,-0.597717,0.233324,-0.048956,-0.355811,0.285597,18.136833,0.283675,0.062667,0.250252,-0.453593,0.031012,-0.009083,-0.039618,-0.000000,0.000000,0.000000,0.274115,-0.090749,-0.010152,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.273707
27.5750,0.335293,0.063513,-0.597717,0.235453,-0.049092,-0.357222,0.283700,18.047766,0.281623,0.060381,0.250281,-0.452070,0.029983,-0.009070,-0.039389,-0.000000,0.000000,0.000000,0.276040,-0.090887,-0.011204,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.271666
27.6250,0.335293,0.063513,-0.597717,0.236400,-0.049497,-0.357815,0.283027,17.992829,0.280842,0.059253,0.250400,-0.451513,0.029476,-0.009016,-0.039306,-0.000000,0.000000,0.000000,0.276345,-0.090953,-0.011394,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.270844
27.6750,0.335293,0.063513,-0.597717,0.238068,-0.049569,-0.358660,0.281760,17.936347,0.279452,0.057437,0.250245,-0.450666,0.028658,-0.009086,-0.039179,-0.000000,0.000000,0.000000,0.279793,-0.090301,-0.012798,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.269601
27.7250,0.335293,0.063513,-0.597717,0.240679,-0.049254,-0.359818,0.279758,17.841879,0.277305,0.055501,0.249814,-0.449920,0.027787,-0.009280,-0.039067,-0.000000,0.000000,0.000000,0.281177,-0.090026,-0.013544,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.268459
27.7750,0.335293,0.063513,-0.597717,0.241709,-0.049287,-0.360565,0.278789,17.757930,0.276253,0.053420,0.249446,-0.448652,0.026851,-0.009446,-0.038877,-0.000000,0.000000,0.000000,0.282324,-0.089898,-0.014303,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.266785
27.8250,0.335293,0.063513,-0.597717,0.242911,-0.049665,-0.361168,0.278028,17.592590,0.275358,0.052295,0.249388,-0.448101,0.026344,-0.009471,-0.038794,-0.000000,0.000000,0.000000,0.284027,-0.089924,-0.015175,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.266004
27.8750,0.335293,0.063513,-0.597717,0.243973,-0.050034,-0.361751,0.277331,17.489286,0.274533,0.050602,0.249482,-0.447274,0.025583,-0.009430,-0.038670,-0.000000,0.000000,0.000000,0.285614,-0.090109,-0.015784,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.264824
27.9250,0.335293,0.063513,-0.597717,0.246195,-0.050784,-0.362437,0.276332,17.414284,0.273272,0.049085,0.249721,-0.446807,0.024900,-0.009322,-0.038600,-0.000000,0.000000,0.000000,0.287063,-0.090390,-0.016150,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.264029
27.9750,0.335293,0.063513,-0.597717,0.247201,-0.051420,-0.362982,0.275809,17.368599,0.272581,0.047126,0.250332,-0.446014,0.024018,-0.009047,-0.038481,-0.000000,0.000000,0.000000,0.288955,-0.091374,-0.017481,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.262803
28.0250,0.335293,0.063513,-0.597717,0.247866,-0.052181,-0.363746,0.275266,17.316053,0.271869,0.046339,0.250887,-0.445236,0.023664,-0.008797,-0.038364,-0.000000,0.000000,0.000000,0.288955,-0.091374,-0.017481,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.261843
28.0750,0.335293,0.063513,-0.597717,0.249548,-0.053041,-0.364061,0.274832,17.231128,0.271180,0.044503,0.251563,-0.444838,0.022838,-0.008493,-0.038305,-0.000000,0.000000,0.000000,0.292605,-0.092500,-0.017728,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.261041
28.1260,0.335293,0.063513,-0.597717,0.252205,-0.053957,-0.363834,0.274599,17.142463,0.270612,0.042688,0.252012,-0.444989,0.022021,-0.008291,-0.038327,-0.000000,0.000000,0.000000,0.294261,-0.093076,-0.017852,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.260811
28.1750,0.335293,0.063513,-0.597717,0.253548,-0.054738,-0.363992,0.274396,17.100260,0.270178,0.040260,0.253003,-0.444774,0.020928,-0.007845,-0.038295,-0.000000,0.000000,0.000000,0.296054,-0.094690,-0.018107,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.260086
28.2320,0.335293,0.063513,-0.597717,0.254349,-0.056313,-0.364291,0.274587,17.073083,0.270049,0.039239,0.254203,-0.444611,0.020469,-0.007305,-0.038270,-0.000000,0.000000,0.000000,0.296054,-0.094690,-0.018107,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.259668
28.2750,0.335293,0.063513,-0.597717,0.255236,-0.057067,-0.364498,0.274481,17.054110,0.269740,0.038268,0.254817,-0.444434,0.020032,-0.007029,-0.038244,-0.000000,0.000000,0.000000,0.297026,-0.095304,-0.018284,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.259288
28.3250,0.335293,0.063513,-0.597717,0.256346,-0.057654,-0.364600,0.274332,17.014596,0.269392,0.037053,0.255269,-0.444321,0.019485,-0.006825,-0.038227,-0.000000,0.000000,0.000000,0.299397,-0.096339,-0.018515,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.258944
28.3770,0.335293,0.063513,-0.597717,0.258087,-0.058723,-0.364770,0.274165,16.986635,0.268883,0.035243,0.256256,-0.444136,0.018671,-0.006381,-0.038199,-0.000000,0.000000,0.000000,0.301166,-0.097500,-0.018565,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.258409
28.4250,0.335293,0.063513,-0.597717,0.259417,-0.059972,-0.364802,0.274327,16.949727,0.268702,0.034127,0.257013,-0.444152,0.018169,-0.006040,-0.038202,-0.000000,0.000000,0.000000,0.302036,-0.098251,-0.018666,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.258208
28.4750,0.335293,0.063513,-0.597717,0.260431,-0.060590,-0.364796,0.274333,16.920124,0.268501,0.032683,0.257853,-0.444120,0.017519,-0.005663,-0.038197,-0.000000,0.000000,0.000000,0.304032,-0.098663,-0.018586,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.257912
28.5250,0.335293,0.063513,-0.597717,0.261752,-0.061036,-0.364808,0.274166,16.897831,0.268123,0.031261,0.258176,-0.444131,0.016879,-0.005517,-0.038199,-0.000000,0.000000,0.000000,0.304911,-0.098914,-0.018670,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.257696
28.5750,0.335293,0.063513,-0.597717,0.263456,-0.062024,-0.365313,0.273737,16.863824,0.267318,0.029405,0.258956,-0.443667,0.016044,-0.005166,-0.038129,-0.000000,0.000000,0.000000,0.306691,-0.100081,-0.019483,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.256937
28.6270,0.335293,0.063513,-0.597717,0.264095,-0.062893,-0.365785,0.273569,16.825305,0.266902,0.028603,0.259594,-0.443234,0.015683,-0.004879,-0.038064,-0.000000,0.000000,0.000000,0.306691,-0.100081,-0.019483,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.256371
28.6750,0.335293,0.063513,-0.597717,0.265277,-0.063612,-0.366254,0.273200,16.782138,0.266249,0.027356,0.260258,-0.442706,0.015122,-0.004580,-0.037985,-0.000000,0.000000,0.000000,0.308741,-0.100970,-0.020335,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.255654
28.7250,0.335293,0.063513,-0.597717,0.265985,-0.063906,-0.366476,0.272969,16.714265,0.265873,0.026552,0.260483,-0.442382,0.014760,-0.004479,-0.037936,-0.000000,0.000000,0.000000,0.309569,-0.101355,-0.020781,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.255220
28.7750,0.335293,0.063513,-0.597717,0.267212,-0.064638,-0.367132,0.272447,16.669510,0.265042,0.025245,0.261151,-0.441671,0.014172,-0.004178,-0.037830,-0.000000,0.000000,0.000000,0.310431,-0.102235,-0.021517,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.254325
28.8250,0.335293,0.063513,-0.597717,0.267608,-0.065636,-0.367829,0.272230,16.631521,0.264547,0.024863,0.261748,-0.441201,0.014000,-0.003910,-0.037759,-0.000000,0.000000,0.000000,0.311037,-0.102964,-0.022409,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.253791
28.8770,0.335293,0.063513,-0.597717,0.268011,-0.066189,-0.368483,0.271842,16.605360,0.263969,0.024256,0.262477,-0.440308,0.013727,-0.003582,-0.037625,-0.000000,0.000000,0.000000,0.311515,-0.103137,-0.022953,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.252807
28.9260,0.335293,0.063513,-0.597717,0.268415,-0.066411,-0.368977,0.271431,16.565726,0.263442,0.023779,0.262650,-0.439764,0.013512,-0.003504,-0.037544,-0.000000,0.000000,0.000000,0.311909,-0.103328,-0.023493,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.252205
28.9750,0.335293,0.063513,-0.597717,0.269022,-0.066501,-0.370138,0.270348,16.532120,0.262211,0.023155,0.262777,-0.438522,0.013231,-0.003447,-0.037357,-0.000000,0.000000,0.000000,0.312138,-0.103264,-0.024196,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.250894
29.0250,0.335293,0.063513,-0.597717,0.269335,-0.066459,-0.371068,0.269469,16.485602,0.261258,0.022815,0.262780,-0.437483,0.013078,-0.003445,-0.037201,-0.000000,0.000000,0.000000,0.312417,-0.103415,-0.026262,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.249823
29.0750,0.335293,0.063513,-0.597717,0.269218,-0.066540,-0.371918,0.268822,16.407600,0.260566,0.022876,0.262927,-0.436455,0.013106,-0.003379,-0.037047,-0.000000,0.000000,0.000000,0.313181,-0.102660,-0.027354,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.248806
29.1250,0.335293,0.063513,-0.597717,0.269936,-0.065753,-0.372893,0.267445,16.353805,0.259220,0.022113,0.262173,-0.435363,0.012762,-0.003718,-0.036883,-0.000000,0.000000,0.000000,0.313328,-0.102338,-0.028600,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.247657
29.1760,0.335293,0.063513,-0.597717,0.270104,-0.065277,-0.374893,0.265494,16.304842,0.257249,0.021916,0.261742,-0.433248,0.012674,-0.003912,-0.036566,-0.000000,0.000000,0.000000,0.313501,-0.102178,-0.030987,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.245549
29.2250,0.335293,0.063513,-0.597717,0.270145,-0.065270,-0.376300,0.264301,16.238217,0.255981,0.021792,0.261691,-0.431731,0.012618,-0.003935,-0.036338,-0.000000,0.000000,0.000000,0.313288,-0.102308,-0.032725,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.244031
29.2750,0.335293,0.063513,-0.597717,0.270059,-0.065254,-0.378487,0.262485,16.166330,0.254067,0.021803,0.261666,-0.429408,0.012623,-0.003947,-0.035990,-0.000000,0.000000,0.000000,0.314236,-0.101424,-0.035329,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.241727
29.3250,0.335293,0.063513,-0.597717,0.270962,-0.064162,-0.381046,0.259588,16.049523,0.251163,0.021057,0.260937,-0.427388,0.012287,-0.004275,-0.035687,-0.000000,0.000000,0.000000,0.314559,-0.100906,-0.036981,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.239664
29.3750,0.335293,0.063513,-0.597717,0.271124,-0.063478,-0.382867,0.257692,15.953211,0.249300,0.020634,0.260098,-0.424513,0.012097,-0.004652,-0.035256,-0.000000,0.000000,0.000000,0.314840,-0.100173,-0.040079,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.236797
29.4260,0.335293,0.063513,-0.597717,0.271131,-0.062855,-0.385041,0.255572,15.776358,0.247201,0.020497,0.259579,-0.421946,0.012035,-0.004886,-0.034871,-0.000000,0.000000,0.000000,0.314765,-0.099773,-0.042602,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.234258
29.4840,0.335293,0.063513,-0.597717,0.270998,-0.062523,-0.386628,0.254121,15.659784,0.245756,0.020529,0.259286,-0.420115,0.012049,-0.005018,-0.034596,-0.000000,0.000000,0.000000,0.314941,-0.099546,-0.043730,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.232458
29.5250,0.335293,0.063513,-0.597717,0.271451,-0.061974,-0.389215,0.251587,15.540709,0.243148,0.019987,0.258775,-0.417273,0.011806,-0.005248,-0.034170,-0.000000,0.000000,0.000000,0.315542,-0.099176,-0.046116,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.229601
29.5750,0.335293,0.063513,-0.597717,0.272020,-0.061784,-0.390818,0.250020,15.486317,0.241466,0.019395,0.258608,-0.415544,0.011539,-0.005323,-0.033910,-0.000000,0.000000,0.000000,0.316489,-0.099032,-0.049319,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.227827
29.6250,0.335293,0.063513,-0.597717,0.272573,-0.061683,-0.392808,0.248185,15.418593,0.239474,0.018804,0.258545,-0.413398,0.011273,-0.005351,-0.033589,-0.000000,0.000000,0.000000,0.317218,-0.099026,-0.051587,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.225635
29.6750,0.335293,0.063513,-0.597717,0.273791,-0.061416,-0.395698,0.245360,15.287380,0.236388,0.017481,0.258346,-0.410222,0.010678,-0.005441,-0.033112,-0.000000,0.000000,0.000000,0.318952,-0.098471,-0.055024,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.222348
29.7250,0.335293,0.063513,-0.597717,0.274761,-0.060961,-0.397851,0.243114,15.110673,0.233993,0.016341,0.257984,-0.407694,0.010165,-0.005604,-0.032733,-0.000000,0.000000,0.000000,0.320513,-0.098188,-0.059469,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.219739
29.7770,0.335293,0.063513,-0.597717,0.276173,-0.060629,-0.402025,0.239169,14.975642,0.229687,0.014780,0.257701,-0.403248,0.009463,-0.005731,-0.032066,-0.000000,0.000000,0.000000,0.320948,-0.098162,-0.060528,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.215183
29.8270,0.335293,0.063513,-0.597717,0.277112,-0.060679,-0.405429,0.236185,14.804748,0.226350,0.013627,0.257742,-0.399531,0.008944,-0.005712,-0.031509,-0.000000,0.000000,0.000000,0.322421,-0.098215,-0.065947,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.211377
29.8790,0.335293,0.063513,-0.597717,0.277675,-0.060646,-0.407870,0.234046,14.638726,0.223982,0.012873,0.257728,-0.396771,0.008604,-0.005719,-0.031094,-0.000000,0.000000,0.000000,0.322956,-0.098094,-0.067623,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.208564
29.9250,0.335293,0.063513,-0.597717,0.278272,-0.060412,-0.410346,0.231769,14.465135,0.221515,0.012100,0.257558,-0.393936,0.008257,-0.005795,-0.030669,-0.000000,0.000000,0.000000,0.323756,-0.098032,-0.071984,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.205688
29.9750,0.335293,0.063513,-0.597717,0.278985,-0.060273,-0.414800,0.227931,14.220814,0.217307,0.011188,0.257586,-0.388933,0.007846,-0.005783,-0.029919,-0.000000,0.000000,0.000000,0.324786,-0.097878,-0.077005,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.200631
30.0270,0.335293,0.063513,-0.597717,0.279506,-0.059914,-0.417528,0.225421,14.007704,0.214622,0.010507,0.257391,-0.385712,0.007540,-0.005870,-0.029436,-0.000000,0.000000,0.000000,0.325259,-0.097464,-0.080891,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.197384
30.0750,0.335293,0.063513,-0.597717,0.280055,-0.058997,-0.422564,0.220769,13.876732,0.209767,0.009868,0.256626,-0.380353,0.007252,-0.006215,-0.028632,-0.000000,0.000000,0.000000,0.325901,-0.096181,-0.086288,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.192056
30.1280,0.335293,0.063513,-0.597717,0.280627,-0.057587,-0.427314,0.216081,13.727355,0.205018,0.009185,0.255417,-0.375230,0.006945,-0.006758,-0.027863,-0.000000,0.000000,0.000000,0.326108,-0.095905,-0.087487,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.187000
30.1750,0.335293,0.063513,-0.597717,0.281029,-0.056771,-0.429582,0.213734,13.531309,0.202659,0.008625,0.254852,-0.372480,0.006693,-0.007013,-0.027451,-0.000000,0.000000,0.000000,0.327275,-0.094886,-0.092835,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.184269
30.2250,0.335293,0.063513,-0.597717,0.281659,-0.055757,-0.432328,0.210845,13.204570,0.199736,0.008019,0.254399,-0.369883,0.006420,-0.007217,-0.027061,-0.000000,0.000000,0.000000,0.327576,-0.094721,-0.093780,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.181681
30.2750,0.335293,0.063513,-0.597717,0.282078,-0.055202,-0.434132,0.209010,13.066397,0.197847,0.007153,0.253808,-0.366821,0.006031,-0.007483,-0.026602,-0.000000,0.000000,0.000000,0.328499,-0.093870,-0.098028,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.178628
30.3330,0.335293,0.063513,-0.597717,0.282472,-0.054524,-0.437424,0.205954,12.954219,0.194660,0.006601,0.253165,-0.363316,0.005782,-0.007772,-0.026076,-0.000000,0.000000,0.000000,0.328896,-0.093347,-0.100869,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.175170
30.3750,0.335293,0.063513,-0.597717,0.282698,-0.053860,-0.439836,0.203640,12.890244,0.192305,0.006280,0.252513,-0.360787,0.005637,-0.008065,-0.025697,-0.000000,0.000000,0.000000,0.329388,-0.092192,-0.104143,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.172703
30.4250,0.335293,0.063513,-0.597717,0.282981,-0.052967,-0.441837,0.201501,12.797898,0.190210,0.005905,0.251705,-0.358574,0.005469,-0.008429,-0.025365,-0.000000,0.000000,0.000000,0.329446,-0.091456,-0.106576,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.170568
30.4750,0.335293,0.063513,-0.597717,0.283020,-0.051590,-0.444706,0.198478,12.606673,0.187339,0.005707,0.250557,-0.355231,0.005380,-0.008946,-0.024864,-0.000000,0.000000,0.000000,0.329827,-0.090459,-0.108832,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.167373
30.5300,0.335293,0.063513,-0.597717,0.283525,-0.049820,-0.447604,0.195086,12.400835,0.184126,0.005027,0.249036,-0.351822,0.005074,-0.009630,-0.024352,-0.000000,0.000000,0.000000,0.330305,-0.089175,-0.111754,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.164140
30.5750,0.335293,0.063513,-0.597717,0.283495,-0.048841,-0.449512,0.193058,12.283003,0.182227,0.004952,0.248198,-0.349623,0.005040,-0.010007,-0.024022,-0.000000,0.000000,0.000000,0.330341,-0.088685,-0.113095,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.162073
