stamp,object,position_error_m,rotation_error_deg,axis_error_deg,reprojection_rmse_px,visible_tag_count,inlier_corner_count,precision_valid,false_valid
32.182000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
32.449000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
32.449000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
32.582000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
32.650000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
32.782000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
32.883000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
32.883000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
33.016000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
33.149000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
33.248000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
33.415000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
33.415000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
33.516000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
33.648000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
33.750000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
33.916000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
33.983000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
34.149000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
34.248000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
34.248000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
34.315000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
34.448000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
34.582000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
34.582000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
34.715000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
34.816000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
34.948000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
35.048000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
35.215000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
35.315000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
35.315000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
35.415000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
35.482000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
35.648000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
35.782000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
35.915000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
35.982000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
36.082000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
36.082000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
36.182000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
36.348000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
36.482000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
36.582000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
36.683000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
36.815000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
36.915000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
36.915000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
37.016000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
