stamp,object,position_error_m,rotation_error_deg,axis_error_deg,reprojection_rmse_px,visible_tag_count,inlier_corner_count,precision_valid,degraded_pose_valid,false_valid
4.300000,bulb,0.001899351,0.246820,0.241936,0.503160,4,16,1,0,0
4.333333,socket,0.000139230,0.110543,0.108733,0.593481,4,16,1,0,0
4.333333,bulb,0.000715048,0.198749,0.014563,0.444023,4,16,1,0,0
4.366667,socket,0.000205506,0.209945,0.207422,0.624390,4,16,1,0,0
4.366667,bulb,0.002802734,0.326498,0.325231,0.678020,4,16,1,0,0
4.400000,socket,0.000368590,0.050699,0.050649,0.454287,4,16,1,0,0
4.400000,bulb,0.001093901,0.168304,0.143869,0.519265,4,16,1,0,0
4.433333,socket,0.000335317,0.253565,0.246583,0.564471,4,16,1,0,0
4.433333,bulb,0.000847901,0.542216,0.506899,0.685185,4,16,1,0,0
4.466667,socket,0.001134417,0.228089,0.222914,0.425192,4,16,1,0,0
4.466667,bulb,0.001054833,0.414236,0.412298,0.668469,4,16,1,0,0
4.500000,socket,0.000193641,0.304942,0.302769,0.417876,4,16,1,0,0
4.500000,bulb,0.001695863,0.099908,0.042369,0.506672,4,16,1,0,0
4.533333,socket,0.000153170,0.259930,0.242879,0.611234,4,16,1,0,0
4.533333,bulb,0.002003801,0.207806,0.207493,0.495770,4,16,1,0,0
4.566667,socket,0.000284990,0.463635,0.460592,0.620269,4,16,1,0,0
4.566667,bulb,0.002129964,0.393024,0.340805,0.560566,4,16,1,0,0
4.600000,socket,0.000107127,0.190526,0.185357,0.632384,4,16,1,0,0
4.600000,bulb,0.002366151,0.546069,0.491017,0.682259,4,16,1,0,0
4.633333,socket,0.001038998,0.132562,0.126664,0.577257,4,16,1,0,0
4.633333,bulb,0.000954838,0.269754,0.238127,0.454263,4,16,1,0,0
4.666667,socket,0.000180075,0.558888,0.552399,0.505010,4,16,1,0,0
4.666667,bulb,0.003074958,0.483145,0.415484,0.607125,4,16,1,0,0
4.700000,socket,0.000773296,0.290485,0.279309,0.544454,4,16,1,0,0
4.700000,bulb,0.000327463,0.449699,0.449595,0.740238,4,16,1,0,0
4.733333,socket,0.000288941,0.171717,0.171192,0.453790,4,16,1,0,0
4.733333,bulb,0.001056564,0.390936,0.390713,0.433555,4,16,1,0,0
4.766667,socket,0.000122160,0.133859,0.131743,0.547673,4,16,1,0,0
4.766667,bulb,0.000280500,0.191669,0.172521,0.600950,4,16,1,0,0
4.800000,socket,0.000552933,0.138075,0.125020,0.571001,4,16,1,0,0
4.800000,bulb,0.000282548,0.361096,0.359687,0.424782,4,16,1,0,0
4.833333,socket,0.000808297,0.391772,0.389768,0.503479,4,16,1,0,0
4.833333,bulb,0.001582400,0.785439,0.752943,0.578213,4,16,1,0,0
4.866667,socket,0.000610829,0.231472,0.231298,0.542869,4,16,1,0,0
4.866667,bulb,0.002155807,0.277258,0.240672,0.541396,4,16,1,0,0
4.900000,socket,0.000274417,0.295838,0.295253,0.587874,4,16,1,0,0
4.900000,bulb,0.002172835,0.526481,0.521990,0.603269,4,16,1,0,0
4.933333,socket,0.000145962,0.345031,0.344568,0.430998,4,16,1,0,0
4.933333,bulb,0.000755750,0.563209,0.556548,0.640359,4,16,1,0,0
4.966667,socket,0.000543118,0.401605,0.395285,0.480740,4,16,1,0,0
4.966667,bulb,0.001154867,0.629339,0.623692,0.627191,4,16,1,0,0
5.000000,socket,0.000134624,0.272205,0.265731,0.573993,4,16,1,0,0
5.000000,bulb,0.001227209,0.600522,0.588352,0.701641,4,16,1,0,0
5.033333,socket,0.000425927,0.244693,0.243573,0.651275,4,16,1,0,0
5.033333,bulb,0.002395648,0.913394,0.898667,0.532597,4,16,1,0,0
5.066667,socket,0.000729661,0.213202,0.213193,0.623842,4,16,1,0,0
5.066667,bulb,0.000976467,0.814239,0.805445,0.631275,4,16,1,0,0
5.100000,socket,0.000945885,0.091298,0.090771,0.563956,4,16,1,0,0
5.100000,bulb,0.001811939,0.547813,0.547787,0.599108,4,16,1,0,0
5.133333,socket,0.000974595,0.198628,0.191416,0.794535,4,16,1,0,0
5.133333,bulb,0.000985740,0.118830,0.081511,0.520582,4,16,1,0,0
5.166667,socket,0.000234393,0.082302,0.080036,0.595057,4,16,1,0,0
5.166667,bulb,0.000913089,0.907417,0.905330,0.516366,4,16,1,0,0
5.200000,socket,0.000301252,0.171580,0.166883,0.462980,4,16,1,0,0
5.200000,bulb,0.000843755,0.769542,0.768737,0.507245,4,16,1,0,0
5.233333,socket,0.000775859,0.349948,0.349236,0.475957,4,16,1,0,0
5.233333,bulb,0.001746132,0.082263,0.055358,0.464411,4,16,1,0,0
5.266667,socket,0.000626353,0.094482,0.085161,0.538244,4,16,1,0,0
5.266667,bulb,0.000564799,0.356653,0.346223,0.583547,4,16,1,0,0
5.300000,socket,0.000480610,0.267326,0.233242,0.525714,4,16,1,0,0
5.300000,bulb,0.000616033,0.441319,0.426511,0.613179,4,16,1,0,0
5.333333,socket,0.000073685,0.397027,0.389904,0.493456,4,16,1,0,0
5.333333,bulb,0.001812137,0.688543,0.659756,0.492659,4,16,1,0,0
5.366667,socket,0.000458500,0.122951,0.122920,0.584266,4,16,1,0,0
5.366667,bulb,0.000379162,0.244192,0.149896,0.727617,4,16,1,0,0
5.400000,socket,0.000435900,0.141153,0.137562,0.684382,4,16,1,0,0
5.400000,bulb,0.000733378,0.611564,0.530087,0.458627,4,16,1,0,0
5.433333,socket,0.000090724,0.399280,0.399223,0.593487,4,16,1,0,0
5.433333,bulb,0.000544667,0.527192,0.526664,0.459417,4,16,1,0,0
5.466667,socket,0.000282409,0.270788,0.246265,0.574016,4,16,1,0,0
5.466667,bulb,0.001802641,0.183479,0.177022,0.598667,4,16,1,0,0
5.500000,socket,0.000857711,0.045374,0.040460,0.558803,4,16,1,0,0
5.500000,bulb,0.001978341,0.414045,0.411056,0.576145,4,16,1,0,0
5.533333,socket,0.001153848,0.346161,0.345955,0.534253,4,16,1,0,0
5.533333,bulb,0.000585441,0.503414,0.495720,0.508653,4,16,1,0,0
5.566667,socket,0.000865828,0.127158,0.123901,0.451243,4,16,1,0,0
5.566667,bulb,0.002281592,0.449937,0.449888,0.585509,4,16,1,0,0
5.600000,socket,0.000099750,0.229167,0.228777,0.601834,4,16,1,0,0
