stamp,object,position_error_m,rotation_error_deg,axis_error_deg,reprojection_rmse_px,visible_tag_count,inlier_corner_count,precision_valid,degraded_pose_valid,false_valid
5.766667,socket,0.000123127,0.009301,0.008632,0.110556,4,16,1,0,0
5.766667,bulb,0.000451225,0.020573,0.010975,0.064346,4,16,1,0,0
5.800000,socket,0.000024880,0.022179,0.021279,0.082737,4,16,1,0,0
5.800000,bulb,0.000255742,0.091502,0.091134,0.105873,4,16,1,0,0
5.833333,socket,0.000048811,0.026251,0.025587,0.096345,4,16,1,0,0
5.833333,bulb,0.000149015,0.025197,0.025091,0.105924,4,16,1,0,0
5.866667,socket,0.000108130,0.010930,0.009148,0.105960,4,16,1,0,0
5.866667,bulb,0.000074991,0.048583,0.048017,0.078223,4,16,1,0,0
5.900000,socket,0.000156075,0.030091,0.029224,0.098834,4,16,1,0,0
5.900000,bulb,0.000089363,0.061699,0.060535,0.093126,4,16,1,0,0
5.933333,socket,0.000110431,0.013604,0.012161,0.108553,4,16,1,0,0
5.933333,bulb,0.000184552,0.138188,0.137440,0.100632,4,16,1,0,0
5.966667,socket,0.000107853,0.021051,0.019630,0.101396,4,16,1,0,0
5.966667,bulb,0.000071694,0.032633,0.030165,0.081410,4,16,1,0,0
