stamp,object,position_error_m,rotation_error_deg,axis_error_deg,reprojection_rmse_px,visible_tag_count,inlier_corner_count,precision_valid,degraded_pose_valid,false_valid
4.000000,socket,0.000084338,0.080185,0.075848,0.071672,1,4,0,1,0
4.000000,bulb,0.000042360,0.013844,0.012399,0.054711,4,16,1,0,0
4.033333,socket,0.000363249,0.011566,0.011273,0.020226,1,4,0,1,0
4.033333,bulb,0.000082119,0.029589,0.029477,0.066507,4,16,1,0,0
4.066667,socket,0.000095674,0.050762,0.043207,0.043100,1,4,0,1,0
4.066667,bulb,0.000232795,0.026280,0.024320,0.077667,4,16,1,0,0
4.100000,socket,0.000155351,0.041552,0.041313,0.027113,1,4,0,1,0
4.100000,bulb,0.000168139,0.051423,0.051199,0.069567,4,16,1,0,0
4.133333,socket,0.000092370,0.022089,0.009570,0.005775,1,4,0,1,0
4.133333,bulb,0.000046018,0.024309,0.023222,0.052398,4,16,1,0,0
4.166667,socket,0.000104722,0.040942,0.039194,0.034217,1,4,0,1,0
4.166667,bulb,0.000020528,0.029292,0.026381,0.066496,4,16,1,0,0
4.200000,socket,0.000029249,0.021388,0.019889,0.032017,1,4,0,1,0
4.200000,bulb,0.000032249,0.033384,0.028980,0.061153,4,16,1,0,0
4.233333,socket,0.000162596,0.030911,0.015735,0.069961,1,4,0,1,0
4.233333,bulb,0.000079612,0.050050,0.050050,0.076853,4,16,1,0,0
4.266667,socket,0.000211772,0.042457,0.013582,0.050013,1,4,0,1,0
4.266667,bulb,0.000019158,0.011362,0.007524,0.058229,4,16,1,0,0
4.300000,socket,0.000292203,0.046141,0.046141,0.031950,1,4,0,1,0
4.300000,bulb,0.000170895,0.025692,0.024814,0.044469,4,16,1,0,0
4.333333,socket,0.000101006,0.055607,0.055572,0.015723,1,4,0,1,0
4.333333,bulb,0.000064009,0.048493,0.047862,0.066473,4,16,1,0,0
4.366667,socket,0.000195840,0.058669,0.049887,0.031292,1,4,0,1,0
4.366667,bulb,0.000116450,0.033567,0.032938,0.057229,4,16,1,0,0
4.400000,socket,0.000057232,0.024771,0.024554,0.037664,1,4,0,1,0
4.400000,bulb,0.000075542,0.028391,0.025419,0.066794,4,16,1,0,0
4.433333,socket,0.000046264,0.028812,0.025931,0.021515,1,4,0,1,0
4.433333,bulb,0.000099734,0.020534,0.016733,0.059341,4,16,1,0,0
4.466667,socket,0.000256052,0.068730,0.054757,0.048675,1,4,0,1,0
4.466667,bulb,0.000036986,0.013107,0.010345,0.061681,4,16,1,0,0
4.500000,socket,0.000413994,0.034929,0.015338,0.024836,1,4,0,1,0
4.500000,bulb,0.000102924,0.036875,0.036867,0.064779,4,16,1,0,0
4.533333,socket,0.000131655,0.055350,0.039668,0.016277,1,4,0,1,0
4.533333,bulb,0.000188303,0.043356,0.043323,0.050918,4,16,1,0,0
4.566667,socket,0.000342574,0.047914,0.047874,0.014756,1,4,0,1,0
4.566667,bulb,0.000010714,0.018124,0.018003,0.054621,4,16,1,0,0
4.600000,socket,0.000154179,0.031893,0.031835,0.048905,1,4,0,1,0
4.600000,bulb,0.000037034,0.026360,0.024465,0.061809,4,16,1,0,0
4.633333,socket,0.000275640,0.052596,0.039622,0.016978,1,4,0,1,0
4.633333,bulb,0.000113941,0.037154,0.036800,0.059646,4,16,1,0,0
4.666667,socket,0.000332642,0.036930,0.015170,0.076792,1,4,0,1,0
4.666667,bulb,0.000057073,0.025323,0.024343,0.075004,4,16,1,0,0
4.700000,socket,0.000350760,0.014191,0.012227,0.024832,1,4,0,1,0
4.700000,bulb,0.000301933,0.031624,0.030963,0.056065,4,16,1,0,0
4.733333,socket,0.000402602,0.023445,0.021238,0.031624,1,4,0,1,0
4.733333,bulb,0.000244374,0.030383,0.030364,0.059785,4,16,1,0,0
4.766667,socket,0.000303670,0.051204,0.049460,0.015319,1,4,0,1,0
4.766667,bulb,0.000023234,0.031942,0.028237,0.071411,4,16,1,0,0
4.800000,socket,0.000115481,0.115571,0.106832,0.051337,1,4,0,1,0
4.800000,bulb,0.000078385,0.052759,0.051869,0.071963,4,16,1,0,0
4.833333,socket,0.000378020,0.021707,0.017298,0.025489,1,4,0,1,0
4.833333,bulb,0.000144624,0.014540,0.011944,0.070172,4,16,1,0,0
4.866667,socket,0.000106144,0.046981,0.045765,0.072603,1,4,0,1,0
4.866667,bulb,0.000205761,0.043359,0.043254,0.062551,4,16,1,0,0
4.900000,socket,0.000301409,0.088353,0.088160,0.036555,1,4,0,1,0
