stamp,object,position_error_m,rotation_error_deg,axis_error_deg,reprojection_rmse_px,visible_tag_count,inlier_corner_count,precision_valid,degraded_pose_valid,false_valid
5.733333,socket,0.000046764,0.030629,0.029235,0.108455,4,16,1,0,0
5.733333,bulb,0.000328544,0.140078,0.139852,0.084181,4,16,1,0,0
5.766667,socket,0.000184682,0.013955,0.012953,0.110556,4,16,1,0,0
5.766667,bulb,0.000676628,0.030842,0.016448,0.064346,4,16,1,0,0
5.800000,socket,0.000037347,0.033265,0.031916,0.082737,4,16,1,0,0
5.800000,bulb,0.000383860,0.137217,0.136666,0.105875,4,16,1,0,0
5.833333,socket,0.000073237,0.039394,0.038400,0.096344,4,16,1,0,0
5.833333,bulb,0.000223527,0.037812,0.037652,0.105924,4,16,1,0,0
5.866667,socket,0.000162197,0.016398,0.013727,0.105959,4,16,1,0,0
5.866667,bulb,0.000112460,0.072888,0.072041,0.078223,4,16,1,0,0
5.900000,socket,0.000234119,0.045121,0.043822,0.098835,4,16,1,0,0
5.900000,bulb,0.000133936,0.092554,0.090806,0.093126,4,16,1,0,0
5.933333,socket,0.000165601,0.020399,0.018235,0.108553,4,16,1,0,0
5.933333,bulb,0.000277295,0.207353,0.206232,0.100624,4,16,1,0,0
5.966667,socket,0.000161781,0.031583,0.029451,0.101395,4,16,1,0,0
5.966667,bulb,0.000107504,0.048950,0.045248,0.081410,4,16,1,0,0
