stamp,object,position_error_m,rotation_error_deg,axis_error_deg,reprojection_rmse_px,visible_tag_count,inlier_corner_count,precision_valid,degraded_pose_valid,false_valid
5.300000,socket,0.000053369,0.028351,0.024646,0.096382,2,8,1,0,0
5.300000,bulb,0.000076679,0.060551,0.059278,0.119347,4,16,1,0,0
5.333333,socket,0.000071108,0.046205,0.046141,0.098524,2,8,1,0,0
5.333333,bulb,0.000084093,0.073222,0.072954,0.093198,4,16,1,0,0
5.366667,socket,0.000237611,0.034096,0.030390,0.059901,2,8,1,0,0
5.366667,bulb,0.000115232,0.087245,0.086924,0.124909,4,16,1,0,0
5.400000,socket,0.000011450,0.048820,0.046910,0.106035,2,8,1,0,0
5.400000,bulb,0.000078087,0.070943,0.069805,0.075078,4,16,1,0,0
5.433333,socket,0.000090491,0.018198,0.017048,0.040703,2,8,1,0,0
5.433333,bulb,0.000218150,0.109062,0.109025,0.129433,4,16,1,0,0
5.466667,socket,0.000059581,0.046440,0.046039,0.046801,2,8,1,0,0
5.466667,bulb,0.000249391,0.047367,0.045535,0.099072,4,16,1,0,0
5.500000,socket,0.000097514,0.034813,0.032472,0.069719,2,8,1,0,0
5.500000,bulb,0.000074710,0.060744,0.060063,0.102497,4,16,1,0,0
5.533333,socket,0.000231159,0.010954,0.008914,0.133233,2,8,1,0,0
5.533333,bulb,0.000161875,0.046082,0.034911,0.108612,4,16,1,0,0
5.566667,socket,0.000026663,0.019257,0.019249,0.070923,2,8,1,0,0
5.566667,bulb,0.000370967,0.028560,0.017780,0.086727,4,16,1,0,0
5.600000,socket,0.000175679,0.053905,0.044583,0.082603,2,8,1,0,0
5.600000,bulb,0.000179353,0.137095,0.135413,0.090456,4,16,1,0,0
5.633333,socket,0.000026312,0.030260,0.030259,0.080869,2,8,1,0,0
5.633333,bulb,0.000288706,0.089723,0.088083,0.110720,4,16,1,0,0
5.666667,socket,0.000054399,0.025901,0.014438,0.097715,2,8,1,0,0
5.666667,bulb,0.000326696,0.051992,0.051939,0.105915,4,16,1,0,0
