stamp,object,position_error_m,rotation_error_deg,axis_error_deg,reprojection_rmse_px,visible_tag_count,inlier_corner_count,precision_valid,degraded_pose_valid,false_valid
5.733333,socket,0.000019478,0.012770,0.012189,0.067783,4,16,1,0,0
5.733333,bulb,0.000137076,0.058295,0.058200,0.052619,4,16,1,0,0
5.766667,socket,0.000076970,0.005814,0.005396,0.069097,4,16,1,0,0
5.766667,bulb,0.000282033,0.012859,0.006862,0.040217,4,16,1,0,0
5.800000,socket,0.000015567,0.013862,0.013299,0.051710,4,16,1,0,0
5.800000,bulb,0.000159795,0.057209,0.056980,0.066170,4,16,1,0,0
5.833333,socket,0.000030505,0.016401,0.015987,0.060216,4,16,1,0,0
5.833333,bulb,0.000093157,0.015744,0.015677,0.066202,4,16,1,0,0
5.866667,socket,0.000067587,0.006831,0.005718,0.066225,4,16,1,0,0
5.866667,bulb,0.000046878,0.030356,0.030003,0.048890,4,16,1,0,0
5.900000,socket,0.000097545,0.018808,0.018266,0.061771,4,16,1,0,0
5.900000,bulb,0.000055865,0.038553,0.037826,0.058203,4,16,1,0,0
5.933333,socket,0.000069015,0.008505,0.007603,0.067846,4,16,1,0,0
5.933333,bulb,0.000115190,0.086330,0.085862,0.062899,4,16,1,0,0
5.966667,socket,0.000067409,0.013161,0.012272,0.063372,4,16,1,0,0
5.966667,bulb,0.000044845,0.020395,0.018853,0.050881,4,16,1,0,0
