stamp,object,position_error_m,rotation_error_deg,axis_error_deg,reprojection_rmse_px,visible_tag_count,inlier_corner_count,precision_valid,degraded_pose_valid,false_valid
4.566667,bulb,0.000078357,0.073116,0.072872,0.093221,4,16,1,0,0
4.600000,socket,0.000175664,0.007171,0.007048,0.082175,3,12,1,0,0
4.600000,bulb,0.000099893,0.022175,0.016493,0.132441,4,16,1,0,0
4.633333,socket,0.000074280,0.047249,0.046689,0.045212,3,12,1,0,0
4.633333,bulb,0.000049721,0.043770,0.042356,0.074994,4,16,1,0,0
4.666667,socket,0.000050052,0.048209,0.047299,0.136009,3,12,1,0,0
4.666667,bulb,0.000114950,0.088513,0.087949,0.065119,4,16,1,0,0
4.700000,socket,0.000047126,0.042228,0.038498,0.097708,3,12,1,0,0
4.700000,bulb,0.000090441,0.039685,0.026845,0.096043,4,16,1,0,0
4.733333,socket,0.000021615,0.029921,0.029918,0.111944,3,12,1,0,0
4.733333,bulb,0.000311075,0.034889,0.034298,0.115014,4,16,1,0,0
4.766667,socket,0.000092862,0.033830,0.032997,0.084723,3,12,1,0,0
4.766667,bulb,0.000368630,0.029131,0.018563,0.086707,4,16,1,0,0
4.800000,socket,0.000036949,0.015371,0.006994,0.108348,3,12,1,0,0
4.800000,bulb,0.000429309,0.123791,0.123397,0.093078,4,16,1,0,0
4.833333,socket,0.000046241,0.038030,0.035361,0.075686,3,12,1,0,0
4.833333,bulb,0.000056656,0.053821,0.051017,0.120215,4,16,1,0,0
4.866667,socket,0.000130313,0.017486,0.016598,0.109373,3,12,1,0,0
4.866667,bulb,0.000082491,0.067497,0.060888,0.087322,4,16,1,0,0
4.900000,socket,0.000071851,0.029927,0.029686,0.066815,3,12,1,0,0
4.900000,bulb,0.000192812,0.058623,0.058411,0.092182,4,16,1,0,0
4.933333,socket,0.000030439,0.008788,0.007578,0.088392,3,12,1,0,0
4.933333,bulb,0.000187379,0.037109,0.031134,0.097454,4,16,1,0,0
4.966667,socket,0.000015655,0.023590,0.023143,0.074065,3,12,1,0,0
4.966667,bulb,0.000231723,0.063934,0.058091,0.085070,4,16,1,0,0
5.000000,socket,0.000168527,0.012841,0.012231,0.122348,3,12,1,0,0
5.000000,bulb,0.000069633,0.037656,0.037655,0.124357,4,16,1,0,0
5.033333,socket,0.000069020,0.017212,0.017206,0.068930,3,12,1,0,0
5.033333,bulb,0.000129906,0.020038,0.017120,0.092302,4,16,1,0,0
5.066667,socket,0.000047376,0.039067,0.038833,0.096160,3,12,1,0,0
5.066667,bulb,0.000302449,0.048295,0.048277,0.128566,4,16,1,0,0
5.100000,socket,0.000099036,0.034920,0.031296,0.079285,3,12,1,0,0
5.100000,bulb,0.000232743,0.051584,0.049771,0.099322,4,16,1,0,0
5.133333,socket,0.000015425,0.015741,0.015733,0.100341,3,12,1,0,0
5.133333,bulb,0.000111201,0.078032,0.076816,0.071541,4,16,1,0,0
5.166667,socket,0.000096217,0.025105,0.024774,0.093495,3,12,1,0,0
5.166667,bulb,0.000039915,0.060588,0.056135,0.109059,4,16,1,0,0
5.200000,socket,0.000110148,0.019460,0.019381,0.094302,3,12,1,0,0
5.200000,bulb,0.000151634,0.104738,0.104712,0.099484,4,16,1,0,0
5.233333,socket,0.000170267,0.023724,0.023685,0.097685,3,12,1,0,0
5.233333,bulb,0.000036306,0.025820,0.025819,0.104680,4,16,1,0,0
5.266667,socket,0.000136153,0.002135,0.001457,0.101957,3,12,1,0,0
5.266667,bulb,0.000231021,0.068488,0.064244,0.132765,4,16,1,0,0
5.300000,socket,0.000076256,0.040090,0.039492,0.106378,3,12,1,0,0
5.300000,bulb,0.000113473,0.032104,0.028262,0.080760,4,16,1,0,0
5.333333,socket,0.000017173,0.068129,0.066354,0.092607,3,12,1,0,0
5.333333,bulb,0.000449550,0.025543,0.013998,0.104234,4,16,1,0,0
5.366667,socket,0.000067408,0.062408,0.062325,0.092876,3,12,1,0,0
5.366667,bulb,0.000121437,0.054464,0.053571,0.101344,4,16,1,0,0
5.400000,socket,0.000012020,0.034672,0.034596,0.135401,3,12,1,0,0
