stamp,object,position_error_m,rotation_error_deg,axis_error_deg,reprojection_rmse_px,visible_tag_count,inlier_corner_count,precision_valid,false_valid
71.115000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
71.281000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
71.281000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
71.281000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
71.281000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
71.448000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
71.448000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
71.448000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
71.448000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
71.648000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
71.648000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
71.648000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
71.648000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
71.849000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
71.849000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
72.048000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
71.849000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
72.048000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
72.048000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
72.281000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
72.281000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
72.281000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
72.281000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
72.281000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
72.281000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
72.481000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
72.481000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
72.481000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
72.481000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
72.648000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
72.648000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
72.648000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
72.648000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
72.848000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
72.848000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
73.048000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
73.048000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
73.048000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
73.048000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
73.282000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
73.048000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
73.282000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
73.282000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
73.282000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
73.282000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
73.448000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
73.448000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
73.448000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
73.448000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
73.650000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
73.650000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
73.650000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
73.650000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
73.848000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
73.848000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
73.848000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
73.848000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
74.048000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
74.048000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
74.248000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
74.248000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
74.248000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
74.248000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
74.449000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
74.449000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
74.449000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
74.449000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
74.682000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
74.682000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
74.682000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
74.682000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
74.849000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
74.849000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
74.849000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
74.849000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
75.015000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
75.015000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
75.015000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
75.015000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
75.181000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
75.181000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
75.181000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
75.181000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
75.416000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
75.416000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
75.416000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
75.416000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
75.615000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
75.615000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
75.615000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
75.615000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
75.782000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
75.782000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
75.782000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
75.782000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
75.915000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
75.915000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
75.915000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
75.915000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
76.181000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
76.181000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
76.181000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
76.181000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
76.348000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
76.348000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
76.348000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
76.348000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
76.581000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
76.581000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
76.781000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
76.781000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
76.781000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
76.781000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
76.982000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
76.982000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
76.982000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
76.982000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
77.181000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
77.181000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
77.181000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
77.181000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
77.348000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
77.348000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
77.348000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
77.348000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
77.552000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
77.552000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
77.552000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
77.552000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
77.715000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
77.715000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
77.715000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
77.715000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
77.915000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
77.915000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
77.915000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
77.915000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
78.081000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
78.081000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
78.081000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
78.081000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
78.282000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
78.282000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
78.282000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
78.282000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
78.515000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
78.515000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
78.515000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
78.515000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
78.715000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
78.715000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
78.715000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
78.715000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
78.915000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
78.915000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
78.915000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
78.915000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
79.116000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
79.116000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
79.116000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
79.116000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
79.316000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
79.316000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
79.316000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
79.316000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
79.516000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
79.516000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
79.516000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
79.516000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
79.681000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
79.681000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
79.681000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
79.681000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
79.916000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
79.916000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
79.916000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
79.916000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
80.115000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
80.115000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
80.115000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
80.115000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
80.316000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
80.316000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
80.316000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
80.316000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
80.515000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
80.515000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
80.515000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
80.515000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
80.682000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
80.682000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
80.682000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
80.682000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
80.848000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
80.848000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
80.848000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
80.848000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
81.081000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
81.081000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
