stamp,object,position_error_m,rotation_error_deg,axis_error_deg,reprojection_rmse_px,visible_tag_count,inlier_corner_count,precision_valid,false_valid
117.748000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
117.748000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
117.948000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
117.948000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
117.948000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
117.948000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
118.148000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
118.148000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
118.148000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
118.148000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
118.350000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
118.350000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
118.350000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
118.350000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
118.548000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
118.548000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
118.548000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
118.548000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
118.717000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
118.717000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
118.717000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
118.717000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
118.916000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
118.916000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
118.916000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
118.916000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
119.116000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
119.116000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
119.116000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
119.116000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
119.282000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
119.282000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
119.282000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
119.282000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
119.282000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
119.282000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
119.481000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
119.481000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
119.481000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
119.481000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
119.781000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
119.781000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
119.781000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
119.781000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
119.981000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
119.981000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
119.981000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
119.981000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
120.215000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
120.215000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
120.215000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
120.215000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
120.382000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
120.382000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
120.382000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
120.615000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
120.615000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
120.615000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
120.615000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
120.615000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
120.816000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
120.816000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
120.816000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
120.816000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
121.015000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
121.015000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
121.015000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
121.015000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
121.215000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
121.215000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
121.215000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
121.215000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
121.383000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
121.383000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
121.383000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
121.383000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
121.583000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
121.583000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
121.583000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
121.583000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
121.815000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
121.815000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
121.815000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
121.815000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
122.015000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
122.015000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
122.015000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
122.015000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
122.181000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
122.181000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
122.181000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
122.181000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
122.448000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
122.448000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
122.448000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
122.448000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
122.616000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
122.616000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
122.616000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
122.616000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
122.816000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
122.816000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
122.816000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
122.816000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
123.015000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
123.015000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
123.015000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
123.015000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
123.217000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
123.217000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
123.217000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
123.217000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
123.381000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
123.381000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
123.381000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
123.381000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
123.582000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
123.582000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
123.582000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
123.582000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
123.782000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
123.782000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
123.982000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
123.982000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
123.982000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
123.982000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
124.216000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
124.216000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
124.216000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
124.216000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
124.216000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
124.216000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
124.381000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
124.381000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
124.381000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
124.381000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
124.581000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
124.581000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
124.581000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
124.581000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
124.782000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
124.782000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
124.782000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
124.782000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
125.015000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
125.015000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
125.015000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
125.015000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
125.183000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
125.183000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
125.183000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
125.183000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
125.381000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
125.381000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
125.381000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
125.381000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
125.548000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
125.548000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
125.548000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
125.548000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
125.781000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
125.781000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
125.781000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
125.781000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
126.015000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
126.015000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
126.015000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
126.015000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
126.182000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
126.182000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
126.182000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
126.182000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
126.381000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
126.381000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
126.381000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
126.381000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
126.582000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
126.582000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
126.582000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
126.582000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
126.782000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
126.782000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
126.782000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
126.782000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
126.981000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
126.981000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
126.981000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
126.981000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
127.182000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
127.182000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
